LapTimeSec,LapNumber,Compound,TyreLife,Driver,Team,EventName,Round,TrackTemp,AirTemp
94.389,40.0,MEDIUM,12.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.16,41.0,MEDIUM,13.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.584,42.0,MEDIUM,14.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.958,43.0,MEDIUM,15.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.524,44.0,MEDIUM,16.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.836,45.0,MEDIUM,17.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.451,46.0,MEDIUM,18.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.442,47.0,MEDIUM,19.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.935,48.0,MEDIUM,20.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
92.342,49.0,MEDIUM,21.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
91.991,50.0,MEDIUM,22.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
93.951,51.0,MEDIUM,23.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
93.206,52.0,MEDIUM,24.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
91.973,53.0,MEDIUM,25.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
91.742,54.0,MEDIUM,26.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
91.632,55.0,MEDIUM,27.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
91.593,56.0,MEDIUM,28.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
91.588,57.0,MEDIUM,29.0,STR,Aston Martin,Miami Grand Prix,6,44.664,28.521999999999995
94.646,3.0,MEDIUM,3.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.303,4.0,MEDIUM,4.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.833,5.0,MEDIUM,5.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.465,6.0,MEDIUM,6.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.641,7.0,MEDIUM,7.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.474,8.0,MEDIUM,8.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.275,9.0,MEDIUM,9.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.582,10.0,MEDIUM,10.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
99.392,11.0,MEDIUM,11.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
108.848,12.0,HARD,1.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.706,13.0,HARD,2.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.692,14.0,HARD,3.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.452,15.0,HARD,4.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.022,16.0,HARD,5.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.717,17.0,HARD,6.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.68,18.0,HARD,7.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.542,19.0,HARD,8.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.715,20.0,HARD,9.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.805,21.0,HARD,10.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
103.592,22.0,HARD,11.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
98.214,23.0,HARD,12.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.685,24.0,HARD,13.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.802,25.0,HARD,14.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.215,26.0,HARD,15.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.555,27.0,HARD,16.0,SAR,Williams,Miami Grand Prix,6,44.664,28.521999999999995
95.28,3.0,HARD,3.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.46,4.0,HARD,4.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.221,5.0,HARD,5.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.856,6.0,HARD,6.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.666,7.0,HARD,7.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
95.192,8.0,HARD,8.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.577,9.0,HARD,9.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
95.118,10.0,HARD,10.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
95.152,11.0,HARD,11.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.613,12.0,HARD,12.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.605,13.0,HARD,13.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.218,14.0,HARD,14.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.895,15.0,HARD,15.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.125,16.0,HARD,16.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.14,17.0,HARD,17.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.036,18.0,HARD,18.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.127,19.0,HARD,19.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.121,20.0,HARD,20.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.118,21.0,HARD,21.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
104.467,22.0,HARD,22.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
108.784,23.0,MEDIUM,1.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.148,24.0,MEDIUM,2.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.181,25.0,MEDIUM,3.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.371,26.0,MEDIUM,4.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.379,27.0,MEDIUM,5.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
103.269,30.0,MEDIUM,2.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
100.373,31.0,MEDIUM,3.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
115.086,32.0,MEDIUM,4.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
91.774,33.0,MEDIUM,5.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.23,34.0,MEDIUM,6.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
91.993,35.0,MEDIUM,7.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.206,36.0,MEDIUM,8.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
91.985,37.0,MEDIUM,9.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.074,38.0,MEDIUM,10.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.318,39.0,MEDIUM,11.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.462,40.0,MEDIUM,12.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.336,41.0,MEDIUM,13.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.3,42.0,MEDIUM,14.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.087,43.0,MEDIUM,15.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.287,44.0,MEDIUM,16.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.279,45.0,MEDIUM,17.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.068,46.0,MEDIUM,18.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.989,47.0,MEDIUM,19.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.384,48.0,MEDIUM,20.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.344,49.0,MEDIUM,21.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.395,50.0,MEDIUM,22.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.433,51.0,MEDIUM,23.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.125,52.0,MEDIUM,24.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.704,53.0,MEDIUM,25.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.755,54.0,MEDIUM,26.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.36,55.0,MEDIUM,27.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
92.781,56.0,MEDIUM,28.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.134,57.0,MEDIUM,29.0,MAG,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.277,3.0,MEDIUM,3.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.892,4.0,MEDIUM,4.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
95.267,5.0,MEDIUM,5.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.902,6.0,MEDIUM,6.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.682,7.0,MEDIUM,7.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.022,8.0,MEDIUM,8.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.117,9.0,MEDIUM,9.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.916,10.0,MEDIUM,10.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.816,11.0,MEDIUM,11.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.631,12.0,MEDIUM,12.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.689,13.0,MEDIUM,13.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.975,14.0,MEDIUM,14.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.337,15.0,MEDIUM,15.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.683,16.0,MEDIUM,16.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.936,17.0,MEDIUM,17.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.745,18.0,MEDIUM,18.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.382,19.0,MEDIUM,19.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.447,20.0,MEDIUM,20.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.711,21.0,MEDIUM,21.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.715,22.0,MEDIUM,22.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
107.822,23.0,MEDIUM,23.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.405,24.0,MEDIUM,24.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.277,25.0,MEDIUM,25.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.08,26.0,MEDIUM,26.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.109,27.0,MEDIUM,27.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
107.67,28.0,MEDIUM,28.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
121.366,30.0,HARD,2.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
102.763,31.0,HARD,3.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.127,33.0,HARD,5.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
93.232,34.0,HARD,6.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.318,35.0,HARD,7.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.388,36.0,HARD,8.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.906,37.0,HARD,9.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.724,38.0,HARD,10.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.204,39.0,HARD,11.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.798,40.0,HARD,12.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.177,41.0,HARD,13.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.943,42.0,HARD,14.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.909,43.0,HARD,15.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.915,44.0,HARD,16.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.077,45.0,HARD,17.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.025,46.0,HARD,18.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.006,47.0,HARD,19.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.01,48.0,HARD,20.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.164,49.0,HARD,21.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.952,50.0,HARD,22.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.07,51.0,HARD,23.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
92.023,52.0,HARD,24.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.955,53.0,HARD,25.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.893,54.0,HARD,26.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.682,55.0,HARD,27.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.822,56.0,HARD,28.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
91.957,57.0,HARD,29.0,TSU,RB,Miami Grand Prix,6,44.664,28.521999999999995
94.309,3.0,MEDIUM,3.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.889,4.0,MEDIUM,4.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.174,5.0,MEDIUM,5.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.26,6.0,MEDIUM,6.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.475,7.0,MEDIUM,7.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.981,8.0,MEDIUM,8.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.249,9.0,MEDIUM,9.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
99.601,10.0,MEDIUM,10.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
107.913,11.0,HARD,1.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.419,12.0,HARD,2.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.49,13.0,HARD,3.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.929,14.0,HARD,4.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.447,15.0,HARD,5.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.178,16.0,HARD,6.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.683,17.0,HARD,7.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.692,18.0,HARD,8.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.671,19.0,HARD,9.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.584,20.0,HARD,10.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.607,21.0,HARD,11.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
103.665,22.0,HARD,12.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
98.596,23.0,HARD,13.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.96,24.0,HARD,14.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.429,25.0,HARD,15.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.474,26.0,HARD,16.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.78,27.0,HARD,17.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
113.226,28.0,HARD,18.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
127.113,29.0,HARD,19.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
113.02,30.0,HARD,20.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
111.085,31.0,HARD,21.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
129.454,32.0,HARD,22.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.921,33.0,HARD,23.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.497,34.0,HARD,24.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.855,35.0,HARD,25.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.157,36.0,HARD,26.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.054,37.0,HARD,27.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.997,38.0,HARD,28.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.499,39.0,HARD,29.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.765,40.0,HARD,30.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
93.642,41.0,HARD,31.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.947,42.0,HARD,32.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.681,43.0,HARD,33.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.778,44.0,HARD,34.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.565,45.0,HARD,35.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.801,46.0,HARD,36.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.66,47.0,HARD,37.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.552,48.0,HARD,38.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.646,49.0,HARD,39.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.755,50.0,HARD,40.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.142,51.0,HARD,41.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
95.038,52.0,HARD,42.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
106.697,53.0,HARD,43.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
106.898,54.0,SOFT,1.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
90.849,55.0,SOFT,2.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
92.063,56.0,SOFT,3.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
91.272,57.0,SOFT,4.0,ALB,Williams,Miami Grand Prix,6,44.664,28.521999999999995
94.339,3.0,MEDIUM,3.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.357,4.0,MEDIUM,4.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.673,5.0,MEDIUM,5.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.318,6.0,MEDIUM,6.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.455,7.0,MEDIUM,7.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.539,8.0,MEDIUM,8.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.263,9.0,MEDIUM,9.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.286,10.0,MEDIUM,10.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.662,11.0,MEDIUM,11.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.455,12.0,MEDIUM,12.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.666,13.0,MEDIUM,13.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.195,14.0,MEDIUM,14.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.166,15.0,MEDIUM,15.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.005,16.0,MEDIUM,16.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.095,17.0,MEDIUM,17.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.394,18.0,MEDIUM,18.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.941,19.0,MEDIUM,19.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.286,20.0,MEDIUM,20.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.689,21.0,MEDIUM,21.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
99.455,22.0,MEDIUM,22.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
102.852,23.0,MEDIUM,23.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.688,24.0,MEDIUM,24.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.664,25.0,MEDIUM,25.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.644,26.0,MEDIUM,26.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.485,27.0,MEDIUM,27.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
113.108,28.0,MEDIUM,28.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
114.967,30.0,SOFT,2.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
111.067,31.0,SOFT,3.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
127.331,32.0,SOFT,4.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.784,33.0,SOFT,5.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.438,34.0,SOFT,6.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.184,35.0,SOFT,7.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.258,36.0,SOFT,8.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.951,37.0,SOFT,9.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.919,38.0,SOFT,10.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.309,39.0,SOFT,11.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.703,40.0,SOFT,12.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.896,41.0,SOFT,13.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.777,42.0,SOFT,14.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.818,43.0,SOFT,15.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.01,44.0,SOFT,16.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.774,45.0,SOFT,17.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.591,46.0,SOFT,18.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.781,47.0,SOFT,19.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.209,48.0,SOFT,20.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.938,49.0,SOFT,21.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.522,50.0,SOFT,22.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.611,51.0,SOFT,23.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
93.156,52.0,SOFT,24.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.922,53.0,SOFT,25.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.457,54.0,SOFT,26.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.17,55.0,SOFT,27.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
91.991,56.0,SOFT,28.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
92.984,57.0,SOFT,29.0,ZHO,Kick Sauber,Miami Grand Prix,6,44.664,28.521999999999995
94.14,3.0,MEDIUM,3.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.818,4.0,MEDIUM,4.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.776,5.0,MEDIUM,5.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
93.561,6.0,MEDIUM,6.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.953,7.0,MEDIUM,7.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.304,8.0,MEDIUM,8.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.126,9.0,MEDIUM,9.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
95.543,10.0,MEDIUM,10.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
94.756,11.0,MEDIUM,11.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
100.42,12.0,MEDIUM,12.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
108.595,13.0,HARD,1.0,HUL,Haas F1 Team,Miami Grand Prix,6,44.664,28.521999999999995
